Archivo: archivos_prueba/hardinstances_pisinger/knapPI_16_20_1000.csv
knapPI_16_20_1000_1;20;994;0.017804145813
knapPI_16_20_1000_2;20;946;0.0134041309357
knapPI_16_20_1000_3;20;998;0.0153911113739
knapPI_16_20_1000_4;20;999;0.0161180496216
knapPI_16_20_1000_5;20;963;0.016979932785
knapPI_16_20_1000_6;20;928;0.0137491226196
knapPI_16_20_1000_7;20;986;0.015163898468
knapPI_16_20_1000_8;20;947;0.0146570205688
knapPI_16_20_1000_9;20;994;0.0155498981476
knapPI_16_20_1000_10;20;1002;0.0156850814819
knapPI_16_20_1000_11;20;986;0.0168790817261
knapPI_16_20_1000_12;20;1151;0.0195140838623
knapPI_16_20_1000_13;20;1190;0.0212872028351
knapPI_16_20_1000_14;20;1333;0.0237708091736
knapPI_16_20_1000_15;20;1816;0.0329220294952
knapPI_16_20_1000_16;20;1670;0.0306921005249
knapPI_16_20_1000_17;20;1868;0.0350050926208
knapPI_16_20_1000_18;20;1845;0.0347428321838
knapPI_16_20_1000_19;20;2129;0.04123878479
knapPI_16_20_1000_20;20;1907;0.0372371673584
knapPI_16_20_1000_21;20;2264;0.0444390773773
knapPI_16_20_1000_22;20;2581;0.0526502132416
knapPI_16_20_1000_23;20;2222;0.0448350906372
knapPI_16_20_1000_24;20;2701;0.0567479133606
knapPI_16_20_1000_25;20;2396;0.0489101409912
knapPI_16_20_1000_26;20;3164;0.0650279521942
knapPI_16_20_1000_27;20;2820;0.0575399398804
knapPI_16_20_1000_28;20;1887;0.038566827774
knapPI_16_20_1000_29;20;2146;0.0440759658813
knapPI_16_20_1000_30;20;2994;0.0619308948517
knapPI_16_20_1000_31;20;3498;0.0874860286713
knapPI_16_20_1000_32;20;3152;0.0660660266876
knapPI_16_20_1000_33;20;4219;0.104246854782
knapPI_16_20_1000_34;20;3423;0.0886080265045
knapPI_16_20_1000_35;20;3185;0.0675649642944
knapPI_16_20_1000_36;20;2990;0.0647530555725
knapPI_16_20_1000_37;20;3556;0.0776009559631
knapPI_16_20_1000_38;20;3107;0.0662989616394
knapPI_16_20_1000_39;20;4219;0.0899429321289
knapPI_16_20_1000_40;20;3915;0.0845968723297
knapPI_16_20_1000_41;20;3976;0.0889201164246
knapPI_16_20_1000_42;20;4618;0.0990970134735
knapPI_16_20_1000_43;20;4989;0.108720064163
knapPI_16_20_1000_44;20;4652;0.100564002991
knapPI_16_20_1000_45;20;5030;0.109090089798
knapPI_16_20_1000_46;20;5554;0.120820999146
knapPI_16_20_1000_47;20;3934;0.0880608558655
knapPI_16_20_1000_48;20;4474;0.098602771759
knapPI_16_20_1000_49;20;4406;0.0961430072784
knapPI_16_20_1000_50;20;4623;0.102553129196
knapPI_16_20_1000_51;20;4192;0.0915131568909
knapPI_16_20_1000_52;20;5283;0.116432905197
knapPI_16_20_1000_53;20;4472;0.101345062256
knapPI_16_20_1000_54;20;6485;0.14515709877
knapPI_16_20_1000_55;20;4377;0.0974440574646
knapPI_16_20_1000_56;20;5544;0.12256193161
knapPI_16_20_1000_57;20;6751;0.148859977722
knapPI_16_20_1000_58;20;6442;0.144971847534
knapPI_16_20_1000_59;20;5981;0.132220983505
knapPI_16_20_1000_60;20;5431;0.119495868683
knapPI_16_20_1000_61;20;4683;0.103429079056
knapPI_16_20_1000_62;20;5531;0.125124931335
knapPI_16_20_1000_63;20;5378;0.119058847427
knapPI_16_20_1000_64;20;6706;0.14884185791
knapPI_16_20_1000_65;20;5274;0.118983983994
knapPI_16_20_1000_66;20;7712;0.174728155136
knapPI_16_20_1000_67;20;5852;0.133843898773
knapPI_16_20_1000_68;20;7184;0.162190914154
knapPI_16_20_1000_69;20;6380;0.144179105759
knapPI_16_20_1000_70;20;8036;0.184314012527
knapPI_16_20_1000_71;20;7175;0.162573099136
knapPI_16_20_1000_72;20;7498;0.170047998428
knapPI_16_20_1000_73;20;6813;0.154392004013
knapPI_16_20_1000_74;20;8085;0.184639930725
knapPI_16_20_1000_75;20;7163;0.161969900131
knapPI_16_20_1000_76;20;7981;0.176567792892
knapPI_16_20_1000_77;20;6802;0.153995037079
knapPI_16_20_1000_78;20;5272;0.121910095215
knapPI_16_20_1000_79;20;7658;0.177254915237
knapPI_16_20_1000_80;20;6373;0.144430875778
knapPI_16_20_1000_81;20;10197;0.238709926605
knapPI_16_20_1000_82;20;8381;0.190752983093
knapPI_16_20_1000_83;20;9761;0.221673965454
knapPI_16_20_1000_84;20;6765;0.15446305275
knapPI_16_20_1000_85;20;8795;0.201472997665
knapPI_16_20_1000_86;20;10315;0.237915039062
knapPI_16_20_1000_87;20;9240;0.212424993515
knapPI_16_20_1000_88;20;7213;0.163425922394
knapPI_16_20_1000_89;20;10788;0.249948978424
knapPI_16_20_1000_90;20;10560;0.243531942368
knapPI_16_20_1000_91;20;10645;0.24244594574
knapPI_16_20_1000_92;20;9814;0.224720954895
knapPI_16_20_1000_93;20;7722;0.178335189819
knapPI_16_20_1000_94;20;11439;0.262436151505
knapPI_16_20_1000_95;20;9645;0.223924875259
knapPI_16_20_1000_96;20;8758;0.199099063873
knapPI_16_20_1000_97;20;9099;0.206702947617
knapPI_16_20_1000_98;20;11095;0.256934165955
knapPI_16_20_1000_99;20;9848;0.225869894028
knapPI_16_20_1000_100;20;8917;0.206279039383
