Archivo: archivos_prueba/hardinstances_pisinger/knapPI_11_200_1000.csv
knapPI_11_200_1000_1;200;970;0.167307853699
knapPI_11_200_1000_2;200;1398;0.272823095322
knapPI_11_200_1000_3;200;2753;0.603818178177
knapPI_11_200_1000_4;200;4560;1.01499295235
knapPI_11_200_1000_5;200;4827;1.05111193657
knapPI_11_200_1000_6;200;6998;1.53984093666
knapPI_11_200_1000_7;200;9158;2.05062699318
knapPI_11_200_1000_8;200;13118;2.96453499794
knapPI_11_200_1000_9;200;12395;2.79427599907
knapPI_11_200_1000_10;200;12381;2.8169708252
knapPI_11_200_1000_11;200;16133;3.68853211403
knapPI_11_200_1000_12;200;15504;3.55796217918
knapPI_11_200_1000_13;200;20478;4.72912788391
knapPI_11_200_1000_14;200;21891;5.03670907021
knapPI_11_200_1000_15;200;28374;6.55377793312
knapPI_11_200_1000_16;200;28488;6.58701491356
knapPI_11_200_1000_17;200;29133;6.7662858963
knapPI_11_200_1000_18;200;30203;7.0097219944
knapPI_11_200_1000_19;200;16841;3.86048197746
knapPI_11_200_1000_20;200;37040;8.63488602638
knapPI_11_200_1000_21;200;18499;4.28911519051
knapPI_11_200_1000_22;200;25347;5.87101411819
knapPI_11_200_1000_23;200;34618;8.11473488808
knapPI_11_200_1000_24;200;2428;0.547738075256
knapPI_11_200_1000_25;200;23861;5.53334617615
knapPI_11_200_1000_26;200;33761;7.92075204849
knapPI_11_200_1000_27;200;41394;9.77217006683
knapPI_11_200_1000_28;200;35575;8.41854906082
knapPI_11_200_1000_29;200;11730;2.6840441227
knapPI_11_200_1000_30;200;17249;4.0177898407
knapPI_11_200_1000_31;200;12761;2.93328809738
knapPI_11_200_1000_32;200;21315;4.96233391762
knapPI_11_200_1000_33;200;48065;11.400605917
knapPI_11_200_1000_34;200;21405;5.00896191597
knapPI_11_200_1000_35;200;16623;3.85785102844
knapPI_11_200_1000_36;200;25780;6.02848100662
knapPI_11_200_1000_37;200;33156;7.7980120182
knapPI_11_200_1000_38;200;41836;9.9515349865
knapPI_11_200_1000_39;200;37488;8.92161393166
knapPI_11_200_1000_40;200;47159;11.2066698074
knapPI_11_200_1000_41;200;45253;10.7612361908
knapPI_11_200_1000_42;200;50875;12.1340179443
knapPI_11_200_1000_43;200;40488;9.63360404968
knapPI_11_200_1000_44;200;55115;13.1129090786
knapPI_11_200_1000_45;200;67287;16.0331599712
knapPI_11_200_1000_46;200;74878;17.9489011765
knapPI_11_200_1000_47;200;64705;15.4841639996
knapPI_11_200_1000_48;200;64037;15.3256499767
knapPI_11_200_1000_49;200;79026;18.9837899208
knapPI_11_200_1000_50;200;35102;8.33996391296
knapPI_11_200_1000_51;200;74952;17.965405941
knapPI_11_200_1000_52;200;89582;21.4671590328
knapPI_11_200_1000_53;200;46185;11.0590600967
knapPI_11_200_1000_54;200;96892;23.2513179779
knapPI_11_200_1000_55;200;55807;13.3298590183
knapPI_11_200_1000_56;200;39928;9.60494089127
knapPI_11_200_1000_57;200;51862;12.381082058
knapPI_11_200_1000_58;200;44502;10.585734129
knapPI_11_200_1000_59;200;59486;14.2679409981
knapPI_11_200_1000_60;200;71354;17.140914917
knapPI_11_200_1000_61;200;81474;19.5113978386
knapPI_11_200_1000_62;200;77078;18.5464890003
knapPI_11_200_1000_63;200;21715;5.12194180489
knapPI_11_200_1000_64;200;86779;20.8705620766
knapPI_11_200_1000_65;200;98480;23.6181659698
knapPI_11_200_1000_66;200;88179;21.1879730225
knapPI_11_200_1000_67;200;100953;24.1404428482
knapPI_11_200_1000_68;200;43664;10.4144108295
knapPI_11_200_1000_69;200;64965;15.4572610855
knapPI_11_200_1000_70;200;47331;11.285572052
knapPI_11_200_1000_71;200;112807;27.1489779949
knapPI_11_200_1000_72;200;132211;31.9065990448
knapPI_11_200_1000_73;200;78716;18.8053929806
knapPI_11_200_1000_74;200;56968;13.599750042
knapPI_11_200_1000_75;200;70023;16.7701499462
knapPI_11_200_1000_76;200;85529;20.5060949326
knapPI_11_200_1000_77;200;83560;20.0106930733
knapPI_11_200_1000_78;200;99117;23.8251459599
knapPI_11_200_1000_79;200;79056;18.9516351223
knapPI_11_200_1000_80;200;99508;24.3740680218
knapPI_11_200_1000_81;200;91733;26.5068790913
knapPI_11_200_1000_82;200;107361;28.9116420746
knapPI_11_200_1000_83;200;124040;33.2507948875
knapPI_11_200_1000_84;200;48868;12.0755209923
knapPI_11_200_1000_85;200;130009;31.4473559856
knapPI_11_200_1000_86;200;145968;44.963351965
knapPI_11_200_1000_87;200;44903;18.9179160595
knapPI_11_200_1000_88;200;59952;23.1468698978
knapPI_11_200_1000_89;200;41799;10.4331431389
knapPI_11_200_1000_90;200;66403;16.1393170357
knapPI_11_200_1000_91;200;84830;20.5654399395
knapPI_11_200_1000_92;200;108275;26.4116690159
knapPI_11_200_1000_93;200;83037;20.0870130062
knapPI_11_200_1000_94;200;115763;36.572042942
knapPI_11_200_1000_95;200;97115;23.5561170578
knapPI_11_200_1000_96;200;84906;25.1408059597
knapPI_11_200_1000_97;200;93586;23.3295209408
knapPI_11_200_1000_98;200;126662;34.3147890568
knapPI_11_200_1000_99;200;155811;56.601487875
knapPI_11_200_1000_100;200;126517;33.1340670586
