n   k=0 k=n/2   k=n
125	9.51290130615e-05	0.000244140625	0.000369071960449
500	0.000322103500366	0.00114297866821	0.00183916091919
1000	0.000602960586548	0.0025360584259	0.00406002998352
2000	0.00118088722229	0.0052490234375	0.00870800018311
4000	0.0024402141571	0.0113430023193	0.018975019455
6000	0.00348496437073	0.0174968242645	0.0294461250305
10000	0.00593900680542	0.0317721366882	0.0540118217468
14000	0.00814890861511	0.0444619655609	0.0750508308411
18000	0.0105910301208	0.0595140457153	0.100021839142
22000	0.0127909183502	0.0756459236145	0.127889156342
26000	0.0151340961456	0.0887200832367	0.161484956741
30000	0.0176479816437	0.110028982162	0.189506053925
34000	0.0212528705597	0.120018005371	0.207174062729
38000	0.0220148563385	0.136639118195	0.231078863144
42000	0.0262529850006	0.170819997787	0.266661882401
46000	0.0366840362549	0.163689851761	0.283831119537
50000	0.0290350914001	0.18198800087	0.31351518631
54000	0.0318338871002	0.204148054123	0.348921060562
58000	0.033842086792	0.222589015961	0.374604940414
62000	0.0360260009766	0.231878995895	0.415697097778
66000	0.0396459102631	0.258996009827	0.426651954651
70000	0.041570186615	0.273423910141	0.473702192307
74000	0.0435719490051	0.286509990692	0.481841087341
78000	0.0463120937347	0.294579029083	0.521358966827
82000	0.0482640266418	0.311650037766	0.540293931961
86000	0.0547921657562	0.334418058395	0.585335016251
90000	0.0541999340057	0.351161956787	0.603986978531
94000	0.055951833725	0.363038063049	0.650110960007
100000	0.0609920024872	0.395582914352	0.682583093643
