n   k=0 k=n/2   K=n
125	0.000126838684082	0.000169992446899	6.79492950439e-05
500	0.000469207763672	0.000595092773438	0.000255107879639
1000	0.000938892364502	0.00154519081116	0.000464916229248
2000	0.00186395645142	0.00245904922485	0.000985145568848
4000	0.00371193885803	0.00506496429443	0.00181889533997
6000	0.00577902793884	0.00871205329895	0.00294399261475
10000	0.0091860294342	0.0157251358032	0.00448799133301
14000	0.0129399299622	0.0168468952179	0.0066089630127
18000	0.0165021419525	0.0231149196625	0.00832295417786
22000	0.0201120376587	0.0359580516815	0.0104548931122
26000	0.0235800743103	0.0356130599976	0.0121381282806
30000	0.0279011726379	0.0390439033508	0.0140750408173
34000	0.031574010849	0.0405218601227	0.0156190395355
38000	0.0350790023804	0.0526819229126	0.0184099674225
42000	0.0389420986176	0.0689959526062	0.0196559429169
46000	0.0437040328979	0.0552160739899	0.0209717750549
50000	0.0469040870667	0.0624179840088	0.0238268375397
54000	0.058501958847	0.0705919265747	0.0249328613281
58000	0.0549468994141	0.0819480419159	0.0278129577637
62000	0.0575580596924	0.0998601913452	0.0286159515381
66000	0.0621449947357	0.0912280082703	0.0312948226929
70000	0.0653088092804	0.0961008071899	0.0339779853821
74000	0.0693359375	0.119064092636	0.0339801311493
78000	0.0742518901825	0.104699134827	0.0358991622925
82000	0.0788168907166	0.115353822708	0.0391991138458
86000	0.0823740959167	0.109535932541	0.0400640964508
90000	0.0861270427704	0.137850046158	0.0416529178619
94000	0.0899438858032	0.153820037842	0.0448548793793
100000	0.0959501266479	0.125393867493	0.0467779636383
