n   k=0 k=n/2   k=n
125	5.41210174561e-05	0.000262975692749	0.000208854675293
500	0.000196218490601	0.00119304656982	0.000645875930786
1000	0.000379085540771	0.00251221656799	0.00130486488342
2000	0.000729084014893	0.0052318572998	0.00252079963684
4000	0.00148296356201	0.0111281871796	0.00517416000366
6000	0.00211787223816	0.0165169239044	0.00767111778259
10000	0.00361084938049	0.0292880535126	0.0130150318146
14000	0.00522494316101	0.0422399044037	0.0184350013733
18000	0.00641894340515	0.0577540397644	0.0243530273438
22000	0.00778889656067	0.0722551345825	0.0302271842957
26000	0.00935411453247	0.0820550918579	0.034893989563
30000	0.0106201171875	0.0962212085724	0.040088891983
34000	0.0122048854828	0.110952854156	0.0469319820404
38000	0.0152819156647	0.141133069992	0.0565099716187
42000	0.0150299072266	0.136099100113	0.0590810775757
46000	0.0163569450378	0.152476072311	0.0634989738464
50000	0.0179631710052	0.164521932602	0.0692710876465
54000	0.0192940235138	0.180156946182	0.0765221118927
58000	0.0207190513611	0.19082403183	0.0823509693146
62000	0.0217869281769	0.2039270401	0.0884048938751
66000	0.0231630802155	0.235038995743	0.0952839851379
70000	0.0271410942078	0.237253904343	0.105448961258
74000	0.0268149375916	0.247491836548	0.10564494133
78000	0.0277729034424	0.261307001114	0.11369395256
82000	0.0293970108032	0.272321939468	0.121203899384
86000	0.0310530662537	0.283617973328	0.125665187836
70000	0.0321719646454	0.298576831818	0.132977962494
94000	0.0335931777954	0.3112180233	0.137525081635
100000	0.0365681648254	0.3356320858	0.14889216423
