n inicio  medio n
100000  0.0641458034515 0.430802106857  0.720608949661
98000 0.0972468852977 0.619588851929  1.06376290321
94000 0.0637440681458 0.437853097916  0.747398138046
90000 0.0881538391113 0.557521104813  0.959007978439
86000 0.0582149028778 0.401344060898  0.675615787506
82000 0.0943648815155 0.562936067581  0.962332010269
78000 0.0862340927124 0.557666063309  1.0095770359
74000 0.0505819320679 0.411913871765  0.799638986588
70000 0.0737750530243 0.442403078079  0.805535078049
